PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,유신+경성,99.22,689930000,101.0398,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,삼안+하나+수성,99.08,676830000,99.0866,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,경동+정인+나우,98.61,675864000,98.8299,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,건양+이화+화신,98.59,690238000,100.92,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,선진+평화+대진+청출,98.43,692940000,101.2797,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,삼주+한림,98.11,692685000,101.1599,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,정+조은,97.65,676644000,98.7024,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,경화+미래,97.44,676750000,98.6605,N
20201000026 - 00,20201005,"하수관로 신설(확충)사업(반여, 재송동 일원)기본 및 실시설계용역 (2순위)",부산광역시,PQ,797000000,798167625,100.1465025,HEC+HM+서영,97.44,694770000,101.2876,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,삼안+JPM,99.85,1207800000,100.2518,Y
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,건화+한라,99.76,1201900000,99.6855,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,동성+토펙,99.73,1201780000,99.6501,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,동명+청풍,99.7,1213400000,100.5878,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,수성+부림,99.61,1203158000,99.6751,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,선진+해진,99.6,1216900000,100.8006,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,한종+한일,99.53,1197150000,99.1013,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,도화+제원,99.5,1223800000,101.2945,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,건양+서영+디케이엘,99.45,1224007000,101.2858,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,경동+태신,99.34,1196700000,98.9125,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,신명+도암,99.32,1224530000,101.1999,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,범한+해오름,99.01,1197000000,98.6731,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,제일+리헌,98.96,1450000000,119.4832,N
20201000465 - 01,20200929,제주시 일도2동 노후 하수관로 정비공사 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1542693000,1541921700,99.95000301,이산+섬광,98.95,1195488000,98.4984,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,한종+더한+삼경,98.4,1175200000,100.4814,Y
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,도화+한가람+서광,98,1182360000,100.7748,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,동부+세화,97.92,1171225000,99.7502,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,유신+국성,97.9,1173132000,99.9,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,이산+JCN,97.8,1168300000,99.4134,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,삼안+조화+KCI,97.73,1187450000,100.9793,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,다산+성원+수성,97.67,1175284000,99.8944,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,동명+인우+화신,97.58,1161970000,98.7007,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,건화+유현(서금),97.47,1198290000,101.6963,N
20201000253 - 00,20201005,임실군 소규모 공공시설 안전점검 및 정비계획 수립 용역,전라북도 임실군,PQ,1480000000,1486293700,100.42525,평화+범산+동성,97.38,1163400000,98.6609,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,제일+다산+다음+KRTC,99.83,2388700000,100.9013,Y
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,수성+동해+동성,99.6,2367266000,99.8042,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,대콘+용마+한맥+선진,99.33,2362800000,99.4,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,동부+천일+동명,99.27,2380653000,100.1,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,서영+건화+진우,98.97,2386250000,100.093,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,한종+이산+동일,98.9,2418880000,101.3972,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,삼안+KG+신성,98.83,2359940000,98.8763,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,경동+도화+유신+오이디,98.45,2358860000,98.5182,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,극동+홍익+한미,97.91,2447685000,101.7899,N
20201001806 - 00,20201005,새로운 광화문광장 조성사업 감독권한대행 등 건설사업관리용역 ,서울특별시 도시기반시설본부,PQ,3031000000,3049943800,100.6250016,신명+삼보+삼우+광장,97.9,2460460000,102.3083,N
20201001774 - 01,20201005,구도항 어촌뉴딜300사업 실시설계용역(해양토목),한국농어촌공사 충남지역본부,PQ,830000000,828759150,99.8505,건일+항도,98.7,709490000,99.9833,N
20201001774 - 01,20201005,구도항 어촌뉴딜300사업 실시설계용역(해양토목),한국농어촌공사 충남지역본부,PQ,830000000,828759150,99.8505,세일+동명,98.26,713014000,100.4799,N
20201001774 - 01,20201005,구도항 어촌뉴딜300사업 실시설계용역(해양토목),한국농어촌공사 충남지역본부,PQ,830000000,828759150,99.8505,한종+수성E,98.45,709300000,99.8981,Y
20201001774 - 01,20201005,구도항 어촌뉴딜300사업 실시설계용역(해양토목),한국농어촌공사 충남지역본부,PQ,830000000,828759150,99.8505,유신+평화,97.77,707940000,99.66,N
20201001774 - 01,20201005,구도항 어촌뉴딜300사업 실시설계용역(해양토목),한국농어촌공사 충남지역본부,PQ,830000000,828759150,99.8505,건화(삼기지질+한국공간정보),97.66,707600000,99.4958,N
20201001774 - 01,20201005,구도항 어촌뉴딜300사업 실시설계용역(해양토목),한국농어촌공사 충남지역본부,PQ,830000000,828759150,99.8505,서영,96.66,740000000,103.7489,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,한항,99.78,855294000,100.0402,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,혜인,99.77,853195000,99.7947,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,세광+일진,99.73,864350000,101.0995,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,유신+도화,99.73,852864000,99.756,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,대영,99.67,857772000,100.3301,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,서영+동명,99.61,859000000,100.4737,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,세일+수성,99.59,860763000,100.6799,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,항도,99.51,861590000,100.7767,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,아라,99.33,850663000,99.4986,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,한종,99.31,858850000,100.4562,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,건일,99.07,862120000,100.8386,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,삼안,99.04,851840000,99.6362,N
20201001283 - 00,20201005,울릉(사동)항 및 후포항 태풍피해 복구공사 실시설계용역,해양수산부 포항지방해양수산청,PQ,1000000000,995435000,99.5435,건화+대양(한국공간),98.96,851090000,99.5485,Y
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,선진+도화+자연과사람,99.67,1953000000,100.1864,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,건화+동아+우신,99.11,1960000000,100.0467,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,수성+한맥+DS,99.1,1956788999,99.8701,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,동명+건일+보드플랜,98.97,1963540000,100.1,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,신성+한국환경평가기술,98.97,1952980000,99.5617,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,유신+동성+대현,98.97,1949950000,99.4072,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,이산+삼안+신일,98.97,1953880000,99.6076,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,서영+세광+퍼스트+다산,98.96,1962600000,100.0394,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,동일+휴먼,98.77,1947000000,99.0806,N
2020-02-000557-00,20201006,춘천~속초 철도건설사업 환경영향평가 용역,국가철도공단,PQ,2492000000,2511543447,100.7842475,홍익+엔탑,98.77,2000438000,101.8,Y
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,동명,98,775200000,99.095,Y
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,수성,98,777161000,99.2297,N
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,KG,98,778340000,99.3802,N
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,도화,98,778440000,99.393,N
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,다산,98,773875000,98.8101,N
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,신성,97.95,772980000,98.6843,N
2020UMM13392020-19402-01,20201006,20-공-00기지 사후환경영향조사용역(D112),국군재정관리단,PQ,915000000,906023507,99.01896251,건화,97.35,816000000,103.9943,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,이산+평화,100,2146880000,100.7904,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,동부+동일,100,2131577000,100.072,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,도화+용마+한종,99.96,2124829000,99.7168,Y
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,서영+동명+주하,99.57,2123800000,99.3502,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,천일+KG,99.38,2162200000,100.9917,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,건화+수성+경화,99.35,2166400000,101.1621,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,경동+경호,99.3,2117380000,98.8352,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,극동+선진,99.26,2170369000,101.2699,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,신명+다음,99.15,2184000000,101.8151,N
20201002137 - 00,20201006,흑천 수해상습지 개선사업 건설사업관리용역 ,경기도청 북부청사,PQ,2731000000,2722909450,99.70375137,KSM+삼안+천마,98.13,2227000000,102.9676,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,KG+천일,100,1352660000,99.8498,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,동명+동성,100,1360360000,100.4182,Y
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,수성+건화+경화,99.97,1353143000,99.8598,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,KSM+삼안+천마,99.88,1351900000,99.6914,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,극동+용마+선진,99.73,1349131000,99.36,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,한종+도화,99.71,1360700000,100.1992,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,서영+주하,99.64,1368400000,100.7018,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,평화+이산,99.63,1349590000,99.3175,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,경동+경호,99.33,1345600000,98.784,N
20201001989 - 00,20201006,용암천 지방하천정비사업 외 1개소 통합 건설사업관리용역 ,경기도청 북부청사,PQ,1736900000,1738801975,100.109504,신명+다음,99.07,1553510000,113.8005,N
20201002884 - 00,20201007,권관항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,904436000,902224700,99.75550509,건일,98.01,774890000,100.0953,N
20201002884 - 00,20201007,권관항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,904436000,902224700,99.75550509,세일+수성+이산,97.79,773313000,99.88,Y
20201002884 - 00,20201007,권관항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,904436000,902224700,99.75550509,건화+한종(범한+미래해양+삼기지질),97.33,785000000,101.2003,N
20201002884 - 00,20201007,권관항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,904436000,902224700,99.75550509,유신+평화,96.55,801000000,103.1187,N
20201002884 - 00,20201007,권관항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,904436000,902224700,99.75550509,서영+동명,96.05,772390000,99.2506,N
20201002853 - 00,20201007,세어도항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,769210000,772040750,100.3680074,건일,99.8,662150000,100.6275,Y
20201002853 - 00,20201007,세어도항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,769210000,772040750,100.3680074,수성+세일+이산,99.58,658250000,99.9647,N
20201002853 - 00,20201007,세어도항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,769210000,772040750,100.3680074,한종+건화(미래해양)+수성E+드림),98.48,657300000,99.5066,N
20201002853 - 00,20201007,세어도항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,769210000,772040750,100.3680074,유신+평화,98.32,666246000,100.814,N
20201002853 - 00,20201007,세어도항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,769210000,772040750,100.3680074,도화,98.04,657380000,99.3914,N
20201002853 - 00,20201007,세어도항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,769210000,772040750,100.3680074,서영+동명,97.5,675700000,101.9952,N
20201002867 - 00,20201007,행낭곡항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,522713000,524573900,100.356008,건일,98.53,455640000,100.488,Y
20201002867 - 00,20201007,행낭곡항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,522713000,524573900,100.356008,한종+세일,98.48,452000000,99.6852,N
20201002867 - 00,20201007,행낭곡항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,522713000,524573900,100.356008,동명+건화(케이아트+동희측지+미래해양),96.91,453707000,100.0501,N
20201002867 - 00,20201007,행낭곡항 어촌뉴딜사업 기본 및 실시설계 용역,한국농어촌공사 경기지역본부,PQ,522713000,524573900,100.356008,유신+평화,96.65,455074000,100.34,N
