PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,선진+신명+한국환경,99.24,1146200000,100.1197,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,KG+한맥+동부+CNS,99.23,1145740000,100.0796,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,평화+경동+퍼스트,99.16,1146500000,100.0838,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,동일+서영+다원,99.13,1153000000,100.6263,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,건화+우신,99.03,1139900000,99.3967,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,동성+DS,98.91,1155210000,100.6194,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,수성+대콘+보드플랜,98.84,1159037000,100.8903,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,삼안+다산+국토환경,98.82,1167980000,101.6562,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,이산+세일+휴먼,98.82,1139990000,99.22,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,홍익+신성+중천,97.23,1153050000,98.9971,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,동명+동진+대현,97.16,1176500000,100.9489,N
2001972 - 00,20200601,남청주 현도 일반산업단지 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,1421530000,1430115000,100.6039268,유신+동해종합+동해,96.62,1250946000,106.8415,N
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,HEC+한창,100,839900000,100.2523,Y
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,도화+한진,100,833500000,99.4884,N
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,유신+경성+경호,100,843885000,100.728,N
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,한종+삼영,99.3,833480000,99.3002,N
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,건화+한가람,99,851400000,101.3642,N
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,삼안+하나,98.44,833580000,99.0923,N
20200600201 - 01,20200602,상수도관 노후도 정밀조사 용역,부산광역시 상수도사업본부,PQ,979924000,975933325,99.59275668,동명+선일+대원,97.54,862600000,102.3037,N
20200602048 - 00,20200602,화성1송수관로공사(4구간) 외1건 통합건설사업관리용역,경기도 화성시 맑은물사업소,PQ,1047959000,1042805700,99.50825366,건화+경동,100,895057000,99.9,Y
20200602048 - 00,20200602,화성1송수관로공사(4구간) 외1건 통합건설사업관리용역,경기도 화성시 맑은물사업소,PQ,1047959000,1042805700,99.50825366,도화+선진,100,890577000,99.4,N
20200602048 - 00,20200602,화성1송수관로공사(4구간) 외1건 통합건설사업관리용역,경기도 화성시 맑은물사업소,PQ,1047959000,1042805700,99.50825366,한종+동진,100,899536000,100.4,N
20200602048 - 00,20200602,화성1송수관로공사(4구간) 외1건 통합건설사업관리용역,경기도 화성시 맑은물사업소,PQ,1047959000,1042805700,99.50825366,범한+목양,100,907000000,101.233,N
20200602048 - 00,20200602,화성1송수관로공사(4구간) 외1건 통합건설사업관리용역,경기도 화성시 맑은물사업소,PQ,1047959000,1042805700,99.50825366,KCM+이산,99.96,895820000,99.9735,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,동명+청풍,100,928340000,100.0299,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,천일+리헌,99.57,939600000,100.881,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,경동+태신,99.57,930459000,99.8996,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,신명+도암,99.53,926626000,99.4499,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,도화+해진,99.48,925950000,99.3393,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,한종+한라,99.35,942100000,100.9688,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,동성+토펙+상지,99.35,925410000,99.1801,Y
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,건화+JPM(청운),99.23,956400000,102.397,N
20200602151 - 01,20200602,우도 농어촌마을 하수도 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,1189900000,1179577650,99.13250273,범한+해오름,99.04,925100000,98.8947,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,삼안+대원+하이콘,99.35,561550000,100.3403,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,도화+영진+수일,99.34,559000000,99.8847,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,동명+건양,99.26,558400000,99.7541,Y
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,건화+홍익(예당),99.18,557380000,99.5487,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,경동+지명,98.91,554539000,98.9835,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,유신+도우,98.87,561420000,100.2001,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,HEC+동림,98.7,564040000,100.6207,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,범한+창민,98.35,556600000,99.201,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,한종+청우,98.21,568450000,101.2776,N
20200602954 - 00,20200602,물길 100리 관광기반 조성사업 실시설계용역,충청북도 제천시 수도사업소,PQ,653448000,650996000,99.62475974,이산+진우,98.1,554989000,98.8563,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,동성+도담,97.94,499215000,100.46,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,서영+바우,97.9,497600000,100.1234,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,다산+대한건설,97.71,500649000,100.69,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,KG+동남,97.63,503550000,101.2499,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,건화+극동(테크피아),97.56,499390000,100.4018,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,삼안+한서,97.15,497662000,99.9498,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,도화+장원,97.08,494550000,99.3017,Y
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,동명+일진,96.82,500510000,100.4402,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,동부+고산,96.63,492866000,98.8489,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,제일+청해,96.52,0,0,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,대콘+경서,96.4,501320000,100.4861,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,수성+미소,96.16,504526000,101.0702,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,홍익+경서,96.16,493190000,98.7993,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,평화+정방,95.98,507480000,101.6149,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,드림+명인+경안,95.82,507100000,101.5035,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,천일+한승,95.82,507900000,101.6637,N
20200603707 - 00,20200602,백석고가교 주변 교통소음 개선사업 기본 및 실시설계용역,인천광역시 종합건설본부,PQ,578127000,572590050,99.04226061,한종+아이엔씨,95.3,506800000,101.3028,N
20200603628 - 00,20200602,시흥시 맑은물관리센터 하수처리수 재이용사업 건설사업관리용역,경기도 시흥시,PQ,1463000000,1451771525,99.23250342,삼안+극동,100,1143920000,100.25,N
20200603628 - 00,20200602,시흥시 맑은물관리센터 하수처리수 재이용사업 건설사업관리용역,경기도 시흥시,PQ,1463000000,1451771525,99.23250342,건화+동성,99.9,1136952000,99.55,Y
20200603628 - 00,20200602,시흥시 맑은물관리센터 하수처리수 재이용사업 건설사업관리용역,경기도 시흥시,PQ,1463000000,1451771525,99.23250342,한종+보람,99.9,1160500000,101.6119,N
20200603628 - 00,20200602,시흥시 맑은물관리센터 하수처리수 재이용사업 건설사업관리용역,경기도 시흥시,PQ,1463000000,1451771525,99.23250342,도화+이산,99.4,1143700000,99.7321,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,제일+HEC,100,803600000,100.0999,Y
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,삼안+경화+하나,99.8,807840000,100.5692,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,이산+수성+한수,99.78,800700000,99.6804,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,건화+범한,99.47,797300000,99.1759,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,선진+KG+한국건설안전,99.31,809690000,100.6701,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,도화+한진,99.22,814240000,101.2122,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,동명+코리아ENT,98.25,845100000,104.7913,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)[수영, 남부, 해운대 처리구역]개찰1순위",부산광역시,PQ,939000000,936718275,99.75700479,한종+동아+한국라이텍,98.02,797260000,98.8017,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,제일+HEC,100,793570000,99.6999,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,삼안+경화+하나,99.8,797220000,100.1,Y
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,이산+수성+한수,99.78,800800000,100.5495,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,건화+범한,99.47,790600000,99.1876,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,선진+KG+한국건설안전,99.31,802790000,100.6699,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,도화+한진,99.22,807330000,101.2156,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,동명+코리아ENT,98.25,837900000,104.7913,N
20200602725 - 00,20200603,부산광역시 노후하수관로 정밀조사(2단계)강변 처리구역]개찰2순위,부산광역시,PQ,931000000,927760175,99.65200591,한종+동아+한국라이텍,98.02,791240000,98.8982,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)서부, 녹산 처리구역]개찰3순위",부산광역시,PQ,900000000,911706750,101.30075,제일+HEC,100,773300000,100.4997,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)서부, 녹산 처리구역]개찰3순위",부산광역시,PQ,900000000,911706750,101.30075,삼안+경화+하나,99.8,767595000,99.7,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)서부, 녹산 처리구역]개찰3순위",부산광역시,PQ,900000000,911706750,101.30075,이산+수성+한수,99.78,770675000,100.1,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)서부, 녹산 처리구역]개찰3순위",부산광역시,PQ,900000000,911706750,101.30075,건화+범한,99.47,764400000,99.2038,N
20200602725 - 00,20200603,"부산광역시 노후하수관로 정밀조사(2단계)서부, 녹산 처리구역]개찰3순위",부산광역시,PQ,900000000,911706750,101.30075,선진+KG+한국건설안전,99.31,775990000,100.6609,N
