PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,도화+한신+대성,99.89,1965200000,99.6464,Y
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,대콘+부광+한진,99.71,1989400000,100.7315,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,홍익+삼두,99.55,1964830000,99.3603,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,삼안+대흥건축,99.54,1996500000,100.949,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,건화+씨엠,99.23,1981400000,99.9302,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,수성+청목,99.2,1959485000,98.7998,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,동성+한종+태성,99.15,2009244000,101.27,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,이산+신흥,99.13,1964460000,99.0002,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,용마+UNC+동부,99.1,2011570000,101.3485,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,선진+한림,99,1961090000,98.7298,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,극동+대건,98.83,2024304000,101.7699,N
20200202615 - 01,20200204,울산역 복합환승센터 주변 기반시설 정비공사 감독권한대행 등 건설사업관리용역,울산광역시 종합건설본부,PQ,2526000000,2516319125,99.61675079,서영+경원+선진기술단,98.8,2032400000,102.151,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,천일+서영,100,1582298000,99.89,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,동명+이산,99.93,1589400000,100.274,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,수성+선진,99.93,1575442000,99.3934,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,KG+보람,99.9,1580070000,99.6599,Y
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,삼안+도화+서현,99.87,1588400000,100.1596,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,제일+목양,99.84,1578970000,99.5395,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,신성+태조,99.84,1580280000,99.6221,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,건화+유신,99.83,1574780000,99.2753,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,경호+동성,99.7,1606990000,101.1893,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,동부+화신,99.64,1576300000,99.206,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,경원+세일,99.64,1576700000,99.2312,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,KCM+지유,99.63,1576770000,99.2356,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,경동+내경,99.63,1568894000,98.7399,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,신명+다음,99.63,1602739000,100.87,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,다산+벽산+동해,99.57,1572180000,98.8962,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,한맥+오이디,99.44,1617605000,101.6497,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,대콘+kart,99.31,1570999000,98.721,N
20200132869 - 00,20200131,시도19호선 외 1개소 도로확포장공사 통합건설사업관리용역,경기도 평택시,PQ,2030952000,2023589850,99.63750251,한종+동일+용마,98.83,1622200000,101.9384,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,도화+지명,100,1141200000,99.3955,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,동일+동림,100,1143500000,99.5958,Y
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,삼보+건양,100,1146380000,99.8466,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,천일+한맥E,100,1146830000,99.8858,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,홍익+한기,100,1144250000,99.6611,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,수성+창민,99.98,1154149000,100.4975,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,삼안+신성건축,99.97,1155880000,100.6482,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,경호+해림,99.95,1141790000,99.3959,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,극동+건일,99.75,1141407000,99.21,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,용마+해린+이산,99.74,1143054000,99.3404,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,동명+대원,99.7,1164900000,101.2002,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,KG+청우,99.7,1165470000,101.2497,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,동성+토영,99.66,1164620000,101.15,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,동부+오성,99.65,1136212000,98.67,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,선진+유일,99.64,1139690000,98.9594,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,신명+도우,99.63,1139999000,98.9863,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,대콘+호영,99.58,1117552000,97,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,경원+옥토,99.51,1168700000,101.3747,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,건화+수일(동일전기이앤지),99.45,1172998000,101.6956,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,한종+영진,99.36,1141000000,98.8584,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,제일+도명,99.36,1171490000,101.5001,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,경동+한광,99.25,1138225000,98.53,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,KCM+세광+누리,99.14,1174700000,101.5839,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,화신+세기+한맥,99.03,1140864000,98.57,N
20200206474 - 01,20200205,오송바이오메디컬지구 진입도로 개설사업 감독권한대행 등 건설사업관리 용역,충북개발공사,PQ,1472070000,1463406900,99.41150217,서영+좋은,98.95,1176700000,101.6016,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,동부+한기+세일,98.28,855470000,100.2496,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,평화+신명,98.16,852780000,99.8995,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,삼안+하이콘+KCI,98.13,859320000,100.6539,Y
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,유신+원우+신오,97.7,849077000,99.35,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,한종+동아+삼경,97.52,863400000,100.979,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,건화+우리종합+하우,97.18,875000000,102.2406,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,이산+대현,96.12,849490000,98.9955,N
20200206147 - 01,20200205,여수시 자연재해저감 종합계획 재수립 용역,전라남도 여수시,PQ,993700000,998273550,100.4602546,화신+우영,92.42,887700000,102.487,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,삼안+다산,99.18,389400000,99.9421,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,한종+건일+청명,98.52,389800000,99.9756,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,동부+동진,98.37,391380000,100.3693,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,도화+금일,98.28,391380000,100.3578,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,KG+보람,98.28,388776000,99.69,Y
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,평화+보원+드림,97.98,388300000,99.5336,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,이산+강동,97.9,386220000,99.0005,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,동성+동일,97.88,387433000,99.3,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,유신+강산,97.73,387243000,99.2399,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,경호+주하,97.62,396000000,101.4724,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,건화+KCI,97.53,398980000,102.236,N
20200205355 - 00,20200205,덕동댐 비상대처계획(EAP) 수립 용역,경상북도 경주시 맑은물사업본부 수도행정과,PQ,448800000,446731075,99.53900958,화신+현대기술,96.68,386358000,98.9107,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,홍익+소운,98.24,639890000,100.0368,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,다산+엔탑,98.13,641680000,100.2686,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,이산+동아+휴먼,98.09,639280000,99.8817,Y
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,건화+우신,98.06,641890000,100.2775,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,천일+한종+한국환경+경원,98.03,637490000,99.5782,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,서영+퍼스트,97.94,646200000,100.9026,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,신성+건일,97.5,654470000,101.999,N
대전지방국토관리청 공고 제2020-17호,20200204,"동면~진천(제1,2공구) 도로건설공사 전략 및 환경영향평가용역 ",대전지방국토관리청,PQ,765000000,762706925,99.70025163,평화+선진,97.49,638000000,99.4321,N
2020-02-000026-00,20200206,경의중앙선 KTX 행신역 외 3개소 승강장개량 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,1166157000,1153965790,98.95458244,KRTC+경동,100,908635000,99.9,N
2020-02-000026-00,20200206,경의중앙선 KTX 행신역 외 3개소 승강장개량 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,1166157000,1153965790,98.95458244,동명,100,919500000,101.0946,N
2020-02-000026-00,20200206,경의중앙선 KTX 행신역 외 3개소 승강장개량 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,1166157000,1153965790,98.95458244,유신,100,909998000,100.0499,N
2020-02-000026-00,20200206,경의중앙선 KTX 행신역 외 3개소 승강장개량 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,1166157000,1153965790,98.95458244,수성+진우,99.74,906197999,99.4027,N
2020-02-000026-00,20200206,경의중앙선 KTX 행신역 외 3개소 승강장개량 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,1166157000,1153965790,98.95458244,동해+서영+일신,99.52,905640000,99.1386,Y
2020-02-000026-00,20200206,경의중앙선 KTX 행신역 외 3개소 승강장개량 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,1166157000,1153965790,98.95458244,대건+건화+신승,97.98,1100000000,118.7922,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,유신,100,391953000,99.4397,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,동명,100,393490000,99.8297,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,삼안+태조,100,396000000,100.4665,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,대콘+동우,100,392392000,99.5511,Y
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,KRTC+경동,99.9,396178000,100.4998,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,동일+이산,99.9,396800000,100.6576,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,서영+신성,99.9,391700000,99.3638,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,신승+건화+대건,98.3,398900000,100.9994,N
2020-02-000025-00,20200206,경부선 금천구청역 구내외 1개소 재해예방 및 경부고속선 점검시설 23개소 설치 기타공사 감독 권한대행 등 건설사업관리용역,한국철도시설공단,PQ,465554000,463104161,99.47377984,동해,97.55,419000000,106.0012,N
20200207247 - 00,20200206,고성군 현내면 평화지역 경관조성사업 세부설계 용역,한국농어촌공사 강원지역본부,PQ,237618000,0,0,건화(오월건축),100,213800000,103.7251,Y
20200208318 - 01,20200206,합천 풍수해 생활권 종합정비사업 기본 및 실시설계용역,경상남도 합천군,PQ,1340000000,1325219800,98.897,삼안+KSM+한맥+경화,99.84,1054240000,100.7293,Y
20200208318 - 01,20200206,합천 풍수해 생활권 종합정비사업 기본 및 실시설계용역,경상남도 합천군,PQ,1340000000,1325219800,98.897,동부+한성,97.7,1076680000,101.1,N
20200208318 - 01,20200206,합천 풍수해 생활권 종합정비사업 기본 및 실시설계용역,경상남도 합천군,PQ,1340000000,1325219800,98.897,이산+한올+제일,97.63,1053720000,98.8943,N
20200208318 - 01,20200206,합천 풍수해 생활권 종합정비사업 기본 및 실시설계용역,경상남도 합천군,PQ,1340000000,1325219800,98.897,건화+하우+KCI(성진기술단),97.6,1079600000,101.2977,N
20200208318 - 01,20200206,합천 풍수해 생활권 종합정비사업 기본 및 실시설계용역,경상남도 합천군,PQ,1340000000,1325219800,98.897,도화+HEC,97.54,1054450000,98.8882,N
