PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,건화+토우+세기,100,723690000,100.5339,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,동일+다원,100,722000000,100.2991,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,세광+동명+우리,100,722250000,100.3339,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,KG+우진,100,719990000,100.0199,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,한종,100,721260000,100.1963,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,경화+경호+빈텍,100,721143000,100.1801,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,동성+마린,100,722726000,100.4,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,동해+효산,100,718830000,99.8588,Y
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,삼안+신일+에이티,100,721380000,100.213,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,도화+신일환경,100,720200000,100.0491,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,선진+휴엔트,100,721167000,100.1834,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,신성+SD,100,718280000,99.7824,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,유신+한국환경,100,721070000,100.1699,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,수성+새봄,100,722678000,100.3933,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,이산+KCI+상평,100,717387000,99.6583,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,건일+동부+어스에코,99.96,716000000,99.454,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,대영+영훈,99.92,725280000,100.7312,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,DS+대종,99.72,716918000,99.5117,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,화신+제일+CNS,99.72,725335000,100.68,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,동아+이씨드,99.56,728340000,101.0499,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,서영+피지+화양환경,99.54,725550000,100.651,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,홍익+대한환경,99.2,729972000,101.1699,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,다산+청호종합,99.16,716564000,99.3001,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,경동+해담+선진환경,99.08,729978000,101.1353,N
R25BK00935965-000,20250701,수원 친환경에너지 개선공사 사후환경영향조사(공사시) 용역,한국지역난방공사,PQ,841975200,840415475,99.81475405,삼영+한맥+청담+우신,99,713900000,98.8847,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,건화+한가람,100,2998400000,100.1793,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,한종+태하,100,2998660000,100.188,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,경동+더한+화신,100,2976249000,99.4392,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,동명+천마+정,100,3006500000,100.4499,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,동성+성원,100,2968492000,99.18,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,대콘+세화,100,3015423000,100.748,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,범한+가온+온길,100,3013985000,100.7,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,서영+삼안+JCN+대도,100,2996100000,100.1024,Y
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,제일+이산+대진기술,100,2988500000,99.8485,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,도화+국성,100,3019390000,100.8806,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,용마+유신+조화,99.83,2988689000,99.7177,N
R25BK00936213-000,20250701,산내지구 농어촌생활용수 개발사업 감독권한대행 등 건설사업관리용역,전북특별자치도 정읍시,PQ,3741527000,3741386750,99.99625153,신명+아라,98.94,2984000000,98.8578,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,한종+도담+KG,99.25,2994576000,100.173,Y
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,동부+성우,98.98,3026056000,101.0001,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,유신+정방+한서,98.87,2983578000,99.496,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,제일+브니엘,98.5,2983400000,99.2074,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,서영+바우+수성,98.37,2983480000,99.0999,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,도화+장원+다음,98.35,3022990000,100.3999,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,경동+건화+INC+대한,98.2,2976377000,98.7299,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,동명+서해+HS,98.17,2973200000,98.6003,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,선진+경서,98.08,2973147000,98.5378,N
R25BK00935288-001,20250702,랜드마크시티 1호 수변공원(2단계) 조성공사 건설사업관리용역,인천광역시 경제자유구역청,PQ,3714700000,3716445950,100.0470011,용마+이산+한승+고산,98.08,3071000000,101.7809,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,동명+DM,100,2068627000,100.55,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,도화+삼경,99.96,2055630000,99.8808,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,건화+동서,99.9,2078000000,100.9173,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,수성+고려,99.83,2053000000,99.6534,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,서영+동남,99.7,2050100000,99.401,Y
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,홍익+서광,99.69,2083000000,100.9961,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,동부+화신+한울,99.63,2040379000,98.8803,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,경원+드림,99.49,2049177700,99.1954,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,이산+정민,99.43,2093300000,101.2808,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,일신+성안,99.41,2050134000,99.18,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,동일+동강,99.36,2047000000,98.9914,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,동해+(주)동해+서강,99.29,2050000000,99.0749,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,극동+세범+현산,99.25,2092629000,101.11,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,신명+화인,99.18,2050000000,98.9888,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,바우+한맥+국일+강일,99.17,2097700000,101.2795,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,다산+영화,99.12,2104087000,101.55,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,대콘+한국,99.12,2099555000,101.3313,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,용마+건우,99.08,2047490000,98.794,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,경호+청솔,98.97,2040680000,98.3799,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,동성+정,98.93,2012800000,96.9998,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,제일+진화공사,98.92,2116800000,101.999,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,삼보+JM,98.91,2113700000,101.8496,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,KSM+오대,98.67,2114790000,101.7005,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,KCI+청호,98.64,2115300000,101.6999,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,신성+바셈+하이콘,98.5,2116000000,101.633,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,삼영+디엠+대성종합,98.28,2123400000,101.7998,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,다음+하람,98.19,2190000000,104.9281,N
R25BK00939069-000,20250702,태백지소 지방도 유지보수사업 감독권한대행 등 통합건설사업관리용역,강원특별자치도,PQ,2571800000,2553990350,99.30750253,청명+정원,94.64,2205599000,102.7877,N
R25BK00939324-000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(2권역),서울특별시,TP,3309900000,3316354375,100.1950021,동성+제일+태성,96.21,2769926000,101.53,Y
R25BK00939324-000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(2권역),서울특별시,TP,3309900000,3316354375,100.1950021,삼안+태조+홍익+동일,95.79,2729921000,99.7369,N
R25BK00939324-000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(2권역),서울특별시,TP,3309900000,3316354375,100.1950021,서현+동해+한종+동명,93.9,2825000000,101.7222,N
R25BK00939324-000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(2권역),서울특별시,TP,3309900000,3316354375,100.1950021,선진+도화+유신,93.73,2775187000,99.7977,N
R25BK00939324-000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(2권역),서울특별시,TP,3309900000,3316354375,100.1950021,KG+대콘+건화,92.58,3029370000,107.9999,N
R25BK00939373 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(3권역),서울특별시,TP,3512000000,3500278750,99.66625142,수성+이산+태조+경호+우리기술,94.89,2925728000,100.038,Y
R25BK00939373 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(3권역),서울특별시,TP,3512000000,3500278750,99.66625142,한종+서현+동명+동해,94.53,2978000000,101.5448,N
R25BK00939373 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(3권역),서울특별시,TP,3512000000,3500278750,99.66625142,건화+대콘+KG,92.54,3043900000,102.237,N
R25BK00939373 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(3권역),서울특별시,TP,3512000000,3500278750,99.66625142,제일+동성+태성,92.42,3048000000,102.2782,N
R25BK00939373 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(3권역),서울특별시,TP,3512000000,3500278750,99.66625142,유신+삼안+경동+홍익,91.09,3076150000,102.199,N
R25BK00939373 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(3권역),서울특별시,TP,3512000000,3500278750,99.66625142,도화+선진+경화,90.87,3082000000,102.2264,N
R25BK00939392 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(4권역),서울특별시,TP,3635000000,3663471175,100.783251,동해+서현+동명+한종,97.63,3031220000,102.3,Y
R25BK00939392 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(4권역),서울특별시,TP,3635000000,3663471175,100.783251,선진+도화+제일,95.95,2979717000,99.2469,N
R25BK00939392 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(4권역),서울특별시,TP,3635000000,3663471175,100.783251,삼안+유신+경동+홍익,93.68,3125320000,102.3006,N
R25BK00939392 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(4권역),서울특별시,TP,3635000000,3663471175,100.783251,이산+수성+태조+우리+경호,92.76,3143000000,102.1621,N
R25BK00939392 - 000,20250702,지반침하예방’을 위한 30년이상 하수관로 전수조사 및 기본계획 용역(4권역),서울특별시,TP,3635000000,3663471175,100.783251,건화+대콘+KG,92.19,3308000000,107.07,N
R25BK00939691-000,20250703,신라문화관광단지 기본구상 및 조성방안 수립 용역,경상북도 경주시,협상,500000000,500000000,100,건화+해동+도화,100,485000000,97,Y
R25BK00938889-000,20250703,엄궁대교 건설공사 건설사업관리용역(개찰 1순위),부산광역시 건설본부,SOQ,8158257000,8169454275,100.1372508,유신+도화+동해+한가람+경성,97.07,6687156000,100.1135,N
R25BK00938889-000,20250703,엄궁대교 건설공사 건설사업관리용역(개찰 1순위),부산광역시 건설본부,SOQ,8158257000,8169454275,100.1372508,동명+건화+삼보+대원+선일,96.52,6880000000,102.5622,Y
R25BK00938889-000,20250703,엄궁대교 건설공사 건설사업관리용역(개찰 1순위),부산광역시 건설본부,SOQ,8158257000,8169454275,100.1372508,수성+KG+삼안+조은,95.19,6683000000,98.6061,N
R25BK00938889-000,20250703,엄궁대교 건설공사 건설사업관리용역(개찰 1순위),부산광역시 건설본부,SOQ,8158257000,8169454275,100.1372508,동성+한종+나우+한진+내경,93.37,7006946000,101.95,N
R25BK00938889-000,20250703,엄궁대교 건설공사 건설사업관리용역(개찰 1순위),부산광역시 건설본부,SOQ,8158257000,8169454275,100.1372508,서영+태조+극동+유화+세일,92.42,7021680000,101.43,N
R25BK00938889-000,20250703,엄궁대교 건설공사 건설사업관리용역(개찰 1순위),부산광역시 건설본부,SOQ,8158257000,8169454275,100.1372508,제일+대콘+용마+지예스+한림,91.25,7260000000,103.9659,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,건화+동명+삼보+대원+선일,96.24,5089474000,100.1,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,다산+이산+삼영+거원+한맥,95.73,5171112000,101.3,Y
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,유신+도화+경성+한가람+동해,95.24,5190570000,101.3016,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,수성+삼안+KG+조은+하나,93.82,5283700000,102.0015,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,서영+태조+세일+극동+유화,93.45,5267560000,101.4,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,한종+동성+한진+나우+내경,93.35,5286600000,101.6941,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,신성+경동+동부+HK+대진,92.92,5364000000,102.8412,N
R25BK00938889-000,20250703,국지도58호선 가덕대교~송정IC 고가도로 건설 감독권한대행 등 건설사업관리용역(개찰 2순위),부산광역시 건설본부,SOQ,6170000000,6197811275,100.45075,제일+대콘+용마+한림+지예스,92.46,5555000000,106.139,N
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,경동+KSM,99.39,1681690000,100.1093,N
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,다음+현진+KG,99.37,1678718000,99.92,N
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,대콘+주원+천진,99.33,1687371000,100.41,N
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,도화+한올+우일,99.28,1678270000,99.8188,Y
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,동부+경화+우정,99.27,1676279000,99.7004,N
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,한종+로텍,99.24,1683150000,100.0842,N
R25BK00940714-001,20250703,광산 자연재해위험개선지구 정비사업 외 1개소 통합건설사업관리용역,경상남도 창녕군,PQ,2089500000,2084187500,99.74575257,경원+경남+청명,99.12,1669100000,99.1502,N
