PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20201200664 - 01,20201201,랜드마크시티 1호 수변공원 조성사업 건설사업관리용역,인천광역시 경제자유구역청,PQ,1394833000,1405639500,100.7747522,도화+극동+티에스,99.59,1087200000,99.5909,N
20201200664 - 01,20201201,랜드마크시티 1호 수변공원 조성사업 건설사업관리용역,인천광역시 경제자유구역청,PQ,1394833000,1405639500,100.7747522,신명+경동+브니엘,99.51,1085085000,99.3337,N
20201200664 - 01,20201201,랜드마크시티 1호 수변공원 조성사업 건설사업관리용역,인천광역시 경제자유구역청,PQ,1394833000,1405639500,100.7747522,선진+대건+목양,99.49,1106570000,101.2876,Y
20201200664 - 01,20201201,랜드마크시티 1호 수변공원 조성사업 건설사업관리용역,인천광역시 경제자유구역청,PQ,1394833000,1405639500,100.7747522,건화+도담+정방(석우),99.27,1083500000,98.999,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,동성+우리,100,1186971000,99.9,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,삼안+동아,100,1194930000,100.5698,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,신명+한올,99.65,1194000000,100.1961,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,동부+우영+우빈,99.63,1186097000,99.5202,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,이산+하이콘,99.63,1184780000,99.4097,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,천일+산이,99.63,1186470000,99.5515,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,도화+신오,99.6,1200900000,100.7365,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,수성+한기,99.6,1182984000,99.2336,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,한종+원우,99.6,1202500000,100.8707,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,다산+평화,99.58,1193585000,100.1101,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,동명+유성건설,99.58,1186500000,99.5158,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,경동+SE+영진,99.57,1178475000,98.8301,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,서영+서진,99.57,1200200000,100.652,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,극동+원진,99.54,1214100000,101.7917,Y
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,선진+건영,99.54,1488400000,124.7894,N
20201200509 - 00,20201201,길성 재해위험지구 정비사업 건설사업관리용역,전라남도 화순군,PQ,1523379000,1537047575,100.8972537,건화+중원,99.53,0,0,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,이산+강산,98.09,551670000,100.2008,Y
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,동부+금일,97.4,554180000,100.4813,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,다산(분담),97.34,552579000,100.1794,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,건화+동성,97.28,553860000,100.3999,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,평화(분담),97.25,555850000,100.749,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,유신+KCI,97.25,550338000,99.7499,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,도화+한도+휴우림,97.19,547670000,99.2548,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,KG+강동,97.18,549530000,99.5803,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,경호+해동,97.11,558250000,101.1487,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,KSM+한백,97.08,554701000,100.494,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,한종+동진+청명,97.07,550250000,99.6877,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,삼안+도진,96.92,555720000,100.6436,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,화신+현대+하이콘,96.92,546220000,98.9231,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,동명+주하,96.52,557970000,100.9456,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,드림+반석,95.62,562620000,101.5515,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,서영+한명,94,566000000,101.7497,N
20201201700 - 01,20201202,구평천 재해복구사업 실시설계용역,경상북도 청송군,PQ,640750000,640734025,99.99750683,보람+천진,92.18,573310000,102.5793,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,건화+건양+한도,100,2112800000,99.926,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,동부+세광,100,2121768000,100.3502,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,도화+홍익,100,2096400000,99.1504,Y
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,서영+수일,100,2129200000,100.7017,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,천일+선진+한맥e,100,2141740000,101.2948,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,이산+오성,100,2101600000,99.3963,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,극동+동림,100,2124301000,100.47,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,신명+지명,100,2135500000,100.9996,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,평화+도우,100,2112960000,99.9336,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,한종+영진,100,2102000000,99.4152,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,수성+신성건축,100,2102947000,99.46,N
20201201257 - 00,20201202,"신천, 무극지구 자연재해위험개선지구 정비사업 통합건설사업관리 용역",충청북도 음성군,PQ,2710897000,2682981575,98.97025136,삼안+청우,100,2117500000,100.1483,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,건화+천마,100,0,0,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,도화+선진,100,1112700000,99.0715,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,동명+세일,100,1127970000,100.4311,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,이산+태신,100,1127590000,100.3973,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,용마+경동,100,1127590000,100.3973,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,경원+세일+대성,100,1119530000,99.6796,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,KCI+TSK,100,1129400000,100.5584,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,동해+한종+제일,100,1127000000,100.3448,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,다산+벽산,100,1130092000,100.6201,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,동부+신명,100,0,0,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,홍익+테크피아+케이아트,100,1123350000,100.0198,Y
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,서영+수성,100,1115900000,99.3564,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,내경+평화,100,1130222000,100.6316,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,동일+목양,100,1115000000,99.2763,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,한맥+삼안+주하,100,1130800000,100.6831,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,진우+다음,100,1118860000,99.62,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,KG+삼우,100,1124030000,100.0803,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,대콘+일도,100,1119000000,99.6325,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,신성+효산,100,1127580000,100.3964,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,하이콘+케이탑+태조,100,1121780000,99.88,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,KSM+한종+효광,100,1126490000,100.2993,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,바우+KRTC+서현,100,1133900000,100.9591,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,극동+대건+KD,100,1119308000,99.6599,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,천일+건영,100,1122000000,99.8996,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,삼보+경호+유신,100,1125880000,100.245,N
20201202445 - 00,20201202,월곶대로 3-1호선 외 2개 노선 감독권한대행 등 통합건설사업관리용역,경기도 김포시,PQ,1440000000,1439290800,99.95075,동성+오이디,100,1089400000,96.997,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,홍익+경원,99.08,523361000,100.1,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,제일+좋은,98.98,523750000,100.151,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,용마+해린,98.76,521125000,99.591,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,극동+토영,98.67,520927000,99.5299,Y
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,서영+동국,98.59,527440000,100.7508,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,다산+유일,98.45,527087000,100.6482,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,건화+창민,98.34,526200000,100.4555,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,수성+지명,98.31,527703000,100.7307,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,선진+한광,98.29,520890000,99.4302,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,드림+태광,98.23,527280000,100.6382,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,이산+세광,98.01,517800000,98.7713,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,경동+녹색,97.97,529680000,101.0257,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,한종+건양,97.91,520150000,99.1965,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,KG+보람+청우,97.77,531846000,101.3798,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,동부+도우,97.66,530508000,101.1013,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,삼안+도명,97.32,532400000,101.3793,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,유신+옥토,97.27,533998000,101.66,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,화신+선+고려,97.18,518360000,98.66,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,동성+세영,97.13,533238000,101.48,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,동명+대원,96.98,537200000,102.1984,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,도화+영진,96.38,519400000,98.6632,N
20201202877 - 00,20201202,구강교 재가설공사 실시설계용역,충청북도 영동군,PQ,610044000,606704075,99.4525108,동일+동림,94.65,544500000,102.9776,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,건화+동아(대원),98.25,310000000,99.2633,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,한종+신오,98.16,311550000,99.7482,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,이산+하이콘,97.95,311698000,99.7726,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,제일+원우,97.94,311377000,99.6698,Y
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,범한+신명,97.9,311877000,99.8299,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,동명+한기,96.94,315900000,101.013,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,도화+우리,96.91,310550000,99.2567,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,선진+평화,96.37,310530000,99.1592,N
20201203382 - 00,20201202,곡성군 위생처리장 재해복구사업 기본 및 실시설계 용역,전라남도 곡성군,PQ,359400000,358047825,99.62376878,화신+우영,95.39,320320000,102.2736,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,동명+일신,98.12,725700000,100.5215,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,제일+삼경+경원,98.08,720200000,99.748,Y
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,도화+서광,97.8,731500000,101.2424,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,삼안+대성+서윤,97.79,718740000,99.4764,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,경동+동서,97.63,718984000,99.4639,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,한종+미래,97.59,728600000,100.7824,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,건화+정,97.54,714960000,98.8842,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,KG+동남,97.48,718630000,99.3802,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,선진+진화,97.35,715900000,98.9682,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,범한+정원,97.32,718000000,99.2585,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,화신+이산,97.3,716938000,99.1002,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,경화+고려+국성,96.49,739460000,102.0001,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,삼주+HEC,96.4,720052000,99.3,N
20201203781 - 02,20201202,노후상수도 혈리정수장 개량사업 기본 및 실시설계 용역,강원도 태백시 상수도사업소,PQ,840290000,836954075,99.60300313,유신+한울,96.4,740792000,102.1601,N
20201204337 - 01,20201202,군위군 물 재이용 관리계획 수립 용역,경상북도 군위군,PQ,346400000,346607025,100.0597647,건화+삼보,98.22,302941000,100.6318,N
