PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,극동+원일+길평,99.48,631668000,100.7099,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,다산+HM,99.47,631180000,100.6321,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,삼보+에이플,99.47,627940000,100.1155,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,문창+경호,99.39,631334000,100.6331,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,평화+삼영,99.39,619200000,98.699,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,천일+한진,99.33,631400000,100.6319,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,홍익+원공,99.22,636316000,101.3799,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,KCM+미래플랜,99.11,620430000,98.8258,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,용마+청남,99.03,620220000,98.7693,N
20200401048 - 00,20200401,대천천 일원 침수위험지 정비사업 건설사업관리용역,부산광역시 북구,PQ,732600000,735774025,100.4332548,조은하이텍+경원,98.6,636858000,101.3125,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,한항+대양,97.94,785928000,100.481,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,건일,97.73,789090000,100.7889,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,도화,97.73,780420000,99.6815,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,세일,97.73,787219000,100.5499,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,세광+일진,97.26,781660000,99.6496,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,혜인,96.8,780399000,99.2996,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,건화(테크피아),96.6,798000000,101.4548,Y
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,아라,96.3,781759000,99.2603,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,유신,96.01,799878000,101.4405,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,한종,95.71,799600000,101.2852,N
20200400948 - 00,20200401,연안항 물양장 매립 및 부지조성공사 기본 및 실시설계용역,인천항만공사,PQ,934320000,941862350,100.8072555,서영,95.61,802100000,101.5538,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,세일,99.4,518239000,100.72,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,한항,99.4,516538000,100.3894,Y
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,세광+드림,99.34,514330000,99.9486,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,건화(우빈),99.3,510800000,99.251,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,삼안,99.3,514580000,99.9855,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,수성+기산,99.3,513986000,99.8701,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,건일+한맥,99.23,512790000,99.6261,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,유신,99.22,513406000,99.7341,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,한종,99.14,521350000,101.2655,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,대영,99,512140000,99.4417,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,혜인,99,516148000,100.22,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,아라+우주,98.82,510356000,99.0491,N
20200400097 - 00,20200401,어은돌해수욕장지구 연안정비사업 기본 및 실시설계 용역,충청남도 태안군,PQ,600846000,602812300,100.3272552,도화,98.5,540000000,104.7169,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,건화+경동,99.13,839800000,100.7372,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,도화+세일,99.06,834586000,100.1,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,KG+천마,98.91,830874000,99.6199,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,유신+장맥,98.9,831639000,99.7,Y
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,선진+드림,97.7,844930000,100.9872,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,경호+강호,96.88,829090000,98.887,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,한종+홍익,96.76,849750000,101.3159,N
20200400938 - 00,20200401,세종특별자치시「도시 바람길숲」조성사업 기본 및 실시설계용역,세종특별자치시,PQ,972816000,969211800,99.62950856,삼안+동림,94.47,849970000,100.7578,N
20200401911 - 00,20200401,와온항 어촌뉴딜300사업 기본 및 실시설계 ,전라남도 순천시,PQ,850410000,859605100,101.0812549,한종+신명,98.02,729400000,99.8085,N
20200401911 - 00,20200401,와온항 어촌뉴딜300사업 기본 및 실시설계 ,전라남도 순천시,PQ,850410000,859605100,101.0812549,KG+한기,97.74,736336000,100.6872,N
20200401911 - 00,20200401,와온항 어촌뉴딜300사업 기본 및 실시설계 ,전라남도 순천시,PQ,850410000,859605100,101.0812549,유신+평화,97.73,737453000,100.84,N
20200401911 - 00,20200401,와온항 어촌뉴딜300사업 기본 및 실시설계 ,전라남도 순천시,PQ,850410000,859605100,101.0812549,건화+우빈(상산),97.63,733690000,100.2904,N
20200401911 - 00,20200401,와온항 어촌뉴딜300사업 기본 및 실시설계 ,전라남도 순천시,PQ,850410000,859605100,101.0812549,삼안+건영,95.69,761640000,103.6052,Y
2020UMM02902020-04171-01,20200401,20-국-00부대 설계용역(B114),국군재정관리단,PQ,250067000,249091910,99.6100685,건화(중앙포럼+영설계+지앤텍),96.3,216990000,99.9398,Y
2020UMM02902020-04171-01,20200401,20-국-00부대 설계용역(B114),국군재정관리단,PQ,250067000,249091910,99.6100685,벽산,96.6,217390000,100.0895,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,범한+부광,99.92,1420950000,100.3001,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,경동+대흥,99.8,1421780000,100.2688,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,한종+CM,99.71,1417638000,99.9,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,동명+성지,99.62,1408360000,99.17,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,건화+동남,99.58,1414400000,99.5699,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,선진+신흥,99.58,1430920000,100.7329,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,동성+태성,99.55,1407944000,99.0901,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,삼안+청목,99.5,1442540000,101.486,Y
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,도화+한신,99.21,1408800000,98.8725,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,이산+선진기술단,99.14,1405700000,98.5921,N
20200401284 - 00,20200401,강동하수처리시설 증설사업 외 1개소 감독권한대행 등 통합건설사업관리용역,울산광역시,PQ,1815000000,1828748675,100.7575028,용마+경호+UNC,99.02,1444000000,101.1882,N
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,동명+극동,99.93,856250000,100.4299,N
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,이산+KCM,99.91,852852000,100.0314,N
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,한종+동일,99.9,859600000,100.8111,N
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,천일+지유,99.7,851600000,99.8262,N
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,건화+건양,99.27,849200000,99.4286,Y
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,동성+오이디,99.21,863575000,101.0999,N
20200400954 - 00,20200401,벽제3처리분구 하수관로 정비사업 건설사업관리용역 ,경기도 고양시,PQ,997000000,989368025,99.23450602,도화+경호,98.93,847920000,99.1977,N
20200401690 - 00,20200402,양서정수장 고도정수처리시설설치사업 기본 및 실시설계용역,경기도 양평군 수도사업소,PQ,373488000,377208925,100.9962636,건화+도화(테크피아),99.92,326000000,100.6112,N
20200401690 - 00,20200402,양서정수장 고도정수처리시설설치사업 기본 및 실시설계용역,경기도 양평군 수도사업소,PQ,373488000,377208925,100.9962636,삼안+건양,97.2,324060000,99.748,N
20200401690 - 00,20200402,양서정수장 고도정수처리시설설치사업 기본 및 실시설계용역,경기도 양평군 수도사업소,PQ,373488000,377208925,100.9962636,동명+KG,96.9,326000000,100.3106,N
20200401690 - 00,20200402,양서정수장 고도정수처리시설설치사업 기본 및 실시설계용역,경기도 양평군 수도사업소,PQ,373488000,377208925,100.9962636,한종+서광,96.4,332300000,102.2021,Y
20200401690 - 00,20200402,양서정수장 고도정수처리시설설치사업 기본 및 실시설계용역,경기도 양평군 수도사업소,PQ,373488000,377208925,100.9962636,범한+경호,94.84,323300000,99.2858,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,한종+다산+제일,98.3,994500000,100.3568,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,이산+강동+삼경,97.77,990870000,99.5624,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,도화+KG,97.7,1003200000,100.7379,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,유신+동명+보람,97.69,990872000,99.5,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,동성+서영+서광,97.6,1003580000,100.7001,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,평화+지유+보원,97.56,1011800000,101.4866,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,경호+극동,97.52,1010990000,101.3799,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,삼안+KCI,97.51,987140000,98.9758,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,동부+한맥,97.46,986700000,98.8944,Y
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,건화+수성+유현(테크피아),97.4,1018200000,102.0003,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,KSM+선진,96.28,1023400000,101.603,N
20200402577 - 00,20200402,포천시 소하천정비종합계획(재수립) 및 지형도면고시(송우천 등 18개소) 용역,경기도 포천시,PQ,1253037000,1234952600,98.55675451,화신+용마,95.9,1023799000,101.34,N
20200401883 - 00,20200402,하남정수장 고도처리시설 설치공사 건설사업관리용역,경기도 하남시 친환경사업소,SOQ,3352000000,3339647925,99.63150134,동명+서영+태성,97.6,2500268000,100.0742,Y
20200401883 - 00,20200402,하남정수장 고도처리시설 설치공사 건설사업관리용역,경기도 하남시 친환경사업소,SOQ,3352000000,3339647925,99.63150134,도화+KG,97.2,2537500000,101.2114,N
20200401883 - 00,20200402,하남정수장 고도처리시설 설치공사 건설사업관리용역,경기도 하남시 친환경사업소,SOQ,3352000000,3339647925,99.63150134,동성+건화,96,2499680000,98.7,N
20200401883 - 00,20200402,하남정수장 고도처리시설 설치공사 건설사업관리용역,경기도 하남시 친환경사업소,SOQ,3352000000,3339647925,99.63150134,한종+오이디+삼보,95.76,2600000000,102.4442,N
20200401883 - 00,20200402,하남정수장 고도처리시설 설치공사 건설사업관리용역,경기도 하남시 친환경사업소,SOQ,3352000000,3339647925,99.63150134,삼안+경동+용마,91.55,2693900000,102.5023,N
20200401883 - 00,20200402,하남정수장 고도처리시설 설치공사 건설사업관리용역,경기도 하남시 친환경사업소,SOQ,3352000000,3339647925,99.63150134,KCM+선진+동해,89.85,3260000000,122.3415,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,세광+혜인,100,1168630000,100.7503,Y
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,건일,98.8,1167290000,99.589,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,항도,98.76,1181880000,100.7963,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,한항+평화,98.69,1183831000,100.9003,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,대영,98.66,1182500000,100.762,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,아라+수성,98.36,1191454000,101.2622,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,세일+일진,98.29,1184744000,100.6299,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,한종,98.17,1173500000,99.5768,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,건화+대양(대명+마린),97.9,1198000000,101.4186,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,유신,97.86,1200584000,101.6,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,도화,97.49,1204500000,101.6072,N
20200403656 - 00,20200402,장호항 정비사업 실시설계용역,해양수산부 동해지방해양수산청,PQ,1450000000,1458638375,100.59575,서영+삼영,96.81,1216000000,101.991,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,도화+경동,99.9,474730000,100.3314,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,선진+바셈,99.73,474160000,100.1879,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,건양+우빈,99.7,474312000,100.22,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,삼안+한맥,99.7,475310000,100.4309,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,경호+계림,99.6,476340000,100.6369,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,이산+장맥,99.6,475200000,100.3961,Y
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,건화+수성(예당),99.36,473910000,100.1004,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,KG+우리,99.36,475896000,100.5199,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,제일+기산,99.25,477750000,100.8999,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,화신+동양,98.99,470330000,99.3099,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,유신+천마,98.02,478182000,100.875,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,한종+세일,97.15,470000000,99.0577,N
20200402996 - 00,20200402,장재천 공공하수처리수 재이용사업 기본 및 실시설계 용역,충청남도 천안시,PQ,545400000,547304875,100.349262,동명+드림,100,486300000,102.1995,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,이산+유신,99.37,1600400000,99.8167,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,제일+동부+KCI,99.36,1600900000,99.8479,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,동명+대원,99.36,1611500000,100.509,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,도화+경호,99.34,1598450000,99.6697,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,건화+범한,99.3,1592000000,99.2422,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,KG+경동,99.3,1615064000,100.68,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,삼안+한맥+다산,99.3,1616780000,100.7869,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,한종+정,99.23,1590750000,99.1011,N
20200401834 - 00,20200402,정남하수처리구역 하수관로 설치공사 기본 및 실시설계 용역,경기도 화성시 맑은물사업소,PQ,2044944000,2067714475,101.1135012,선진+경화,99,1990990000,123.8146,Y
20200403864 - 00,20200402,김해시 자원순환시설 현대화사업 기본설계 및 입찰안내서 작성,한국환경공단,PQ,1066552000,1067655925,100.1035041,한종+선진+범한,97.46,924100000,100.6841,Y
20200403864 - 00,20200402,김해시 자원순환시설 현대화사업 기본설계 및 입찰안내서 작성,한국환경공단,PQ,1066552000,1067655925,100.1035041,도화+경화,97.05,917383000,99.8478,N
20200403864 - 00,20200402,김해시 자원순환시설 현대화사업 기본설계 및 입찰안내서 작성,한국환경공단,PQ,1066552000,1067655925,100.1035041,건화+하우,95.13,916780000,99.2866,N
20200403893 - 00,20200402,시흥스마트허브 하수관로 BTL구간 노후상수관 교체공사 기본 및 실시설계용역,경기도 시흥시,PQ,1574679000,1568108700,99.58275306,한종+KG+KCI,98.2,1256600000,100.8154,N
20200403893 - 00,20200402,시흥스마트허브 하수관로 BTL구간 노후상수관 교체공사 기본 및 실시설계용역,경기도 시흥시,PQ,1574679000,1568108700,99.58275306,도화+이산,98.1,1243220000,99.6663,Y
20200403893 - 00,20200402,시흥스마트허브 하수관로 BTL구간 노후상수관 교체공사 기본 및 실시설계용역,경기도 시흥시,PQ,1574679000,1568108700,99.58275306,삼안+하이콘,97.8,1244650000,99.5422,N
20200403893 - 00,20200402,시흥스마트허브 하수관로 BTL구간 노후상수관 교체공사 기본 및 실시설계용역,경기도 시흥시,PQ,1574679000,1568108700,99.58275306,건화+동명(테크피아),97.27,1272980000,101.3739,N
