PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20200500478 - 00,20200501,서리 재해위험지구 정비사업 외 3개소 통합건설사업관리용역 ,강원도 인제군,PQ,1285740000,1289635850,100.3030045,신성+화인+국일,99.34,1038000000,102.9413,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,동성+삼영+나우,100,2171825000,99.9128,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,동명+대원+선일,99.97,2187330000,100.6003,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,도화+한가람,99.81,2170200000,99.6719,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,유신+경성,99.8,2169505000,99.64,Y
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,천일+다산+한진+HM,99.77,2182034000,100.1898,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,이산+한림+HK,99.68,2163540000,99.2644,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,신명+GS,99.65,2165351000,99.3221,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,건화+이화(선진이엔지),99.55,2163200000,99.1474,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,한종+정인,99.54,2202200000,100.922,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,거원+수성,99.52,2188400000,100.2767,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,KG+CM+한창,99.48,2168569000,99.33,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,동부+문창,99.47,2203520000,100.9309,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,삼안+조은,99.47,2156330000,98.7694,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,범한+대진,99.46,2158000000,98.8333,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,선진+하나+에이플러스,99.42,2211500000,101.2447,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,경동+화인,99.34,2155979000,98.64,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,홍익+청출,99.33,2222860000,101.6999,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,삼보+우성,99.25,2210700000,101.0791,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,건양+상지+KCI,99.05,2157422000,98.48,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,경원+미래,98.84,2233300000,101.7623,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,극동+길평,98.8,2229205000,101.55,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,평화+용마+청남,98.77,2237400000,101.8974,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,대콘+지인,98.67,2240000000,101.9253,N
20200444009 - 00,20200501,하수관로 신설(확충)사업[강변처리구역(북구 제척지 일원)] 건설사업관리용역,부산광역시,PQ,2787000000,2771392850,99.44000179,세원+서영+원공+부흥,98.03,2264343500,102.5,N
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,대양+유신,99.8,696942000,100.0501,Y
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,도화+일진,99.7,695100000,99.7624,N
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,한종+바우,98.82,699150000,100.1213,N
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,건일+도담,98.64,704530000,100.8447,N
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,건화+극동,98.64,692300000,99.0941,N
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,삼안+정방,98.07,732820000,104.7354,N
20200500756 - 00 ,20200501,공유수면매립 기본계획 반영요청서 작성용역,인천광역시 옹진군,PQ,814300000,814271550,99.9965062,서영+명인,97.86,693700000,99.0866,N
20200501093 - 00,20200501,고령군 물 재이용 관리계획 수립용역,경상북도 고령군,PQ,305300000,302750025,99.16476417,도화+한주,97.86,267330000,100.7224,N
20200501093 - 00,20200501,고령군 물 재이용 관리계획 수립용역,경상북도 고령군,PQ,305300000,302750025,99.16476417,건화+청우,97.82,264200000,99.5431,Y
20200501093 - 00,20200501,고령군 물 재이용 관리계획 수립용역,경상북도 고령군,PQ,305300000,302750025,99.16476417,삼안+한도,96.21,268620000,101.0458,N
20200501093 - 00,20200501,고령군 물 재이용 관리계획 수립용역,경상북도 고령군,PQ,305300000,302750025,99.16476417,동명+태성,95.54,264800000,99.5516,N
20200501093 - 00,20200501,고령군 물 재이용 관리계획 수립용역,경상북도 고령군,PQ,305300000,302750025,99.16476417,한종+명성,92.46,266300000,99.8063,N
20200501093 - 00,20200501,고령군 물 재이용 관리계획 수립용역,경상북도 고령군,PQ,305300000,302750025,99.16476417,화신+세원,87.07,264549000,98.6421,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,동일+신한,99.99,734651000,99.9059,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,한종+인우,99.95,739100000,100.4992,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,건화+한가람(세웅),99.77,734280000,99.7971,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,신명+성원,99.73,733535100,99.6958,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,경원+고산,99.71,729880000,99.1875,Y
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,용마+대왕건설,99.55,740168000,100.5503,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,건양+천마,99.51,739884100,100.5,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,대콘+주영,99.51,731494000,99.3604,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,유신+가온,99.5,740695000,100.6102,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,선진+JCN,99.47,731350000,99.3292,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,도화+국성,99.47,731200000,99.3088,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,서영+새움+세원,99.34,742807000,100.8499,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,동성+세화,99.29,746799000,101.3801,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,범한+대도,99.27,733994000,99.6301,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,경동+태성,99.24,745000000,101.124,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,홍익+유현,99.21,770000000,104.5053,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,KCM+태평,99.2,728150000,98.8253,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,경호+아라,99.14,770000000,104.4931,N
20200501038 - 02,20200501,안성부남지구(상대~시목) 농어촌생활용수 개발사업 외 1개지구 통합건설사업관리용역,전라북도 무주군,PQ,860000000,852816850,99.16475,이산+목양,99.07,728500000,98.8382,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,동성+건화,100,2219550000,100.45,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,도화+한도+세연,99.91,2208246000,99.8616,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,KG+해인+보람,99.66,2203873000,99.46,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,한종+해동+유성,99.56,2200200000,99.2054,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,천일+강산,99.43,2201000000,99.1402,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,삼안+보원+청명,99.41,2203300000,99.2311,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,경동+동아,99.39,2248170000,101.2261,Y
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,동명+태성,99.23,2251570000,101.2501,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,동부+한백,99.1,2248290000,100.9996,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,범한+건일+신명,99,2258850000,101.3966,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,경호+대성,98.95,2267850000,101.7488,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,선진+이산+세원,98.72,2263649000,101.38,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,건양+청우,98.7,2199455000,98.48,N
20200500422 - 00,20200501,동부지구 및 남천지구 하수관로 정비공사 건설사업 관리용역,경상북도 경산시,PQ,2833010000,2849703550,100.5892514,경원+KCM,98.4,2277800000,101.7426,N
20200444146 - 00,20200429,고양시 노후 하수관로 정밀조사 용역(3단계),경기도 고양시,PQ,1582000000,1586690650,100.2965013,도화+삼안+KG,99.57,1244026000,100.4616,Y
20200444146 - 00,20200429,고양시 노후 하수관로 정밀조사 용역(3단계),경기도 고양시,PQ,1582000000,1586690650,100.2965013,건화+한종,98.19,1266000000,101.0995,N
20200444146 - 00,20200429,고양시 노후 하수관로 정밀조사 용역(3단계),경기도 고양시,PQ,1582000000,1586690650,100.2965013,선진+제일,98,1241330000,98.9793,N
20200444146 - 00,20200429,고양시 노후 하수관로 정밀조사 용역(3단계),경기도 고양시,PQ,1582000000,1586690650,100.2965013,이산+수성,97.7,1275300000,101.4321,N
20200444146 - 00,20200429,고양시 노후 하수관로 정밀조사 용역(3단계),경기도 고양시,PQ,1582000000,1586690650,100.2965013,동명+범한,97.4,1423800000,112.9731,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,도화+한성+서화,100,1913304000,99.7,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,삼안+동성+금성,100,1920980000,100.1,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,한종+KSM+수성,99.9,1936150000,100.8,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,이산+천진,99.67,1912950000,99.4012,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,홍익+태일,99.54,1912380000,99.27,Y
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,KG+로텍+우리,99.48,1946315000,100.98,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,건화+범한,99.4,1906800000,98.8667,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,동명+한올,99.38,1908264000,98.93,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,경원+동영,99.36,1906499000,98.8259,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,대콘+HEC,99.35,1952634000,101.2045,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,유신+한가람,99.28,1960553000,101.5502,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,선진+우진+현진,99.26,1908660000,98.8497,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,경호+하우,99.07,1959800000,101.3433,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,경동+혜인,98.97,1965684000,101.57,N
20200500233 - 00,20200501,김해시 가축분뇨공공처리시설 현대화사업 건설사업관리용역,경상남도 김해시,PQ,2460492000,2440051525,99.16925253,다산+경화+신화,98.96,1981980000,102.399,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,동명+경원,98.88,809400000,100.5498,Y
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,화신+삼안,98.5,804544000,99.8534,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,건화+진화,97.98,805800000,99.8697,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,수성+일신,97.96,807400000,100.068,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,도화+삼경,97.82,802400000,99.4136,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,경동+정,97.7,802408000,99.3799,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,유신+서광+해동,97.62,802503000,99.3685,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,서영+삼주,97.52,814660000,100.8504,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,KG+대성+고려,97.5,800359000,99.08,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,동일+미래,97.36,818600000,101.2911,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,제일+국일,97.26,799500000,98.9047,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,경호+동서,96.68,840000000,103.7582,N
20200502232 - 01,20200508,2030년 양양 군관리계획(재정비) 수립 용역,강원도 양양군,PQ,938800000,942156275,100.3575069,한종+동남,96.3,800800000,98.8245,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,한종+이산+제원,100,1942000000,100.6428,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,건화+한라(웅진),99.47,1933770000,99.7813,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,경동+태신+건일,99.39,1929880000,99.5044,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,천일+리헌+서영,99.37,1958167000,100.95,Y
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,삼안+한일,99.28,1922800000,99.0509,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,신명+도암,99.28,1958553500,100.8927,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,도화+JPM,99.25,1923450000,99.0718,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,수성+청풍,99.03,1965216000,101.0299,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,동성+토펙,98.71,1979380000,101.4999,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,선진+원,98.65,1921610000,98.4875,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,범한+해오림+경원,98.34,1996000000,102.0414,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,KCM+해진+동해,98.22,1987800000,101.5323,N
20200502037 - 00,20200501,서귀포시 보목토평 하수관로 정비사업 건설사업관리용역,제주특별자치도 상하수도본부,PQ,2474000000,2496092850,100.8930012,동명+부림,97.82,2003500000,101.9991,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,KG+한기,98.2,686610000,99.92,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,도화+신오,97.9,689150000,100.2079,Y
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,동일+산이,97.84,687000000,99.8837,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,수성+신명,97.62,689700000,100.218,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,서영+에스이,97.57,692300000,100.5841,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,경동+동아,97.55,693690000,100.786,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,한종+대현,97.54,689150000,100.1148,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,동성+양광,97.51,683440000,99.2853,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,유신+평화,97.37,692902000,100.6247,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,이산+원우+경원,97.29,683100000,99.1782,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,제일+우빈,97.28,695170000,100.9307,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,홍익+다우,97.16,697130000,101.18,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,삼안+원진,96.95,697510000,101.1764,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,바우+극동+서남,96.92,682160000,98.9498,N
20200501938 - 00,20200504,군도 17호선 도로 확포장공사 실시설계 용역,전라남도 장성군,PQ,800000000,799786000,99.97325,신성+기찬,96.86,683350000,98.1655,N
