PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(1공구) 개찰4순위,대전광역시,TP,3417000000,3419409025,100.0705012,동부+신성+KG+아주+포유+예닮,91.06,2717000000,101.0025,Y
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(1공구) 개찰4순위,대전광역시,TP,3417000000,3419409025,100.0705012,유신+태조+천일+경림,90.64,0,0,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(1공구) 개찰4순위,대전광역시,TP,3417000000,3419409025,100.0705012,삼안+건화+한맥+중부+도원,89.98,2713590000,99.9992,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(1공구) 개찰4순위,대전광역시,TP,3417000000,3419409025,100.0705012,삼보+경동+대콘+동양기술+동양E,86.13,3077000000,109.9844,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(2공구) 개찰2순위,대전광역시,TP,4122000000,4119248600,99.93325085,도화+신화,93.6,3272500000,102.9782,Y
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(2공구) 개찰2순위,대전광역시,TP,4122000000,4119248600,99.93325085,유신+태조+천일+경림,90.02,3221828000,98.4591,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(2공구) 개찰2순위,대전광역시,TP,4122000000,4119248600,99.93325085,삼보+경동+대콘+동양기술+동양E,87.37,3320000000,99.3321,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(2공구) 개찰2순위,대전광역시,TP,4122000000,4119248600,99.93325085,선구+동명,86.46,0,0,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(3공구) 개찰1순위,대전광역시,TP,4930000000,4901911325,99.43025,동명+선구,92.72,3920000000,102.3929,Y
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(3공구) 개찰1순위,대전광역시,TP,4930000000,4901911325,99.43025,도화+신화,90.1,3866000000,98.844,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(3공구) 개찰1순위,대전광역시,TP,4930000000,4901911325,99.43025,유신+천일+태조+경림,89.64,4092000000,104.2281,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(3공구) 개찰1순위,대전광역시,TP,4930000000,4901911325,99.43025,삼보+경동+대콘+동양기술+동양E,85.49,4462000000,109.9922,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(4공구) 개찰3순위,대전광역시,TP,3552000000,3554228900,100.0627506,유신+천일+태조+경림,89.24,2847097000,100.3377,Y
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(4공구) 개찰3순위,대전광역시,TP,3552000000,3554228900,100.0627506,건화+삼안+한맥+중부+도원,88.15,2916690000,101.8974,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(4공구) 개찰3순위,대전광역시,TP,3552000000,3554228900,100.0627506,동명+선구,86.26,0,0,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(4공구) 개찰3순위,대전광역시,TP,3552000000,3554228900,100.0627506,삼보+경동+대콘+동양기술+동양E,83.53,3268000000,110.1257,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(4공구) 개찰3순위,대전광역시,TP,3552000000,3554228900,100.0627506,신성+동부+KG+아주+포유+예닮,80.08,3121800000,102.4999,N
20201101118 - 02,20201102,대전도시철도 2호선 건설사업 기본 및 실시설계용역(4공구) 개찰3순위,대전광역시,TP,3552000000,3554228900,100.0627506,이산+수성+다산+드림,79.86,3150000000,103.2572,N
20201100761 - 00,20201102,뚝섬유수지 공영주차장 조성공사 감독권한대행 등 건설사업관리용역,서울특별시 성동구,PQ,701690000,698511375,99.54700438,동해,100,629900000,104.9991,N
20201100761 - 00,20201102,뚝섬유수지 공영주차장 조성공사 감독권한대행 등 건설사업관리용역,서울특별시 성동구,PQ,701690000,698511375,99.54700438,태조+경호,99.6,584000000,97.2456,N
20201100761 - 00,20201102,뚝섬유수지 공영주차장 조성공사 감독권한대행 등 건설사업관리용역,서울특별시 성동구,PQ,701690000,698511375,99.54700438,한종+제일,99.16,599980000,99.7899,Y
20201100761 - 00,20201102,뚝섬유수지 공영주차장 조성공사 감독권한대행 등 건설사업관리용역,서울특별시 성동구,PQ,701690000,698511375,99.54700438,건화+천일,98.8,597580000,99.298,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,한종+영진,100,2045000000,100.9459,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,삼안+진성,99.95,2024330000,99.8744,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,도화+동아+하이콘,99.4,2022700000,99.3484,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,천일+산이,99.4,2039000000,100.149,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,KG+우영,99.38,2021560000,99.2797,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,건화+우빈,99.3,2012600000,98.7767,Y
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,동성+신오,99.25,2061744000,101.15,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,경동+건영,99.2,2016998000,98.9043,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,수성+한기,99.2,2014870000,98.8,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,범한+신명,99.15,2013000000,98.6706,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,대콘+우리,99.15,2065553000,101.2465,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,선진+평화,99.05,2062700000,101.0295,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,동명+원우,99.05,2017000000,98.7912,N
20201100656 - 00,20201102,화순 2단계 지방상수도 확충사업 건설사업관리 용역,전라남도 화순군,PQ,2597393000,2548971150,98.13575189,에스이+경호+동일,99.05,2021883000,99.0303,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,건화+서현,100,1622800000,99.6059,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,도화+용마+KG,100,1623500000,99.6489,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,한종+경동,100,1641500000,100.7537,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,신성+한맥,100,1635580000,100.3903,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,동부+동명,100,1629221000,100,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,삼보+경호+주하,100,1628730000,99.9699,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,서영+평화,100,1625200000,99.7532,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,이산+천마,99.93,1612890000,98.9342,Y
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,삼안+태조,99.88,1616780000,99.1347,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,KSM+효광,99.83,1643000000,100.7038,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,내경+천일,99.8,1647113000,100.93,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,수성+토아,99.78,1619889999,99.2365,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,경원+세일,99.77,1641340000,100.5505,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,다산+벽산,99.7,1617555000,99.03,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,동일+목양,99.68,1653000000,101.1871,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,하이콘+케이탑,99.65,1614900000,98.8296,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,극동+건영,99.59,1652000000,101.0484,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,대콘+일도,99.58,1613749000,98.7087,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,신명+다음,99.58,1652840000,101.0998,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,유신+선진,99.48,1667413000,101.9,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,홍익+테크피아,99.44,1664560000,101.6997,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,KCI+TSK,99.15,1671880000,101.8998,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,동해+한종+제일,99.11,1618970000,98.6499,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,동성+오이디,98.95,1674650000,101.9,N
20201103358 - 00,20201103,안성 공도~양성(1)간 도로확포장공사 건설사업관리용역,경기도 경기도건설본부,PQ,2088878000,2061017625,98.66625169,우빈+대건,98.33,1682620000,101.8799,N
20201103353 - 01,20201103,여주통합정수장 증설사업 건설사업관리용역,경기도 여주시 수도사업소,SOQ,3413200000,3425973950,100.3742514,KG+범한,99,2554440000,101.6365,Y
20201103353 - 01,20201103,여주통합정수장 증설사업 건설사업관리용역,경기도 여주시 수도사업소,SOQ,3413200000,3425973950,100.3742514,동명+건화,95,2672000000,102.7421,N
20201103353 - 01,20201103,여주통합정수장 증설사업 건설사업관리용역,경기도 여주시 수도사업소,SOQ,3413200000,3425973950,100.3742514,한종+용마+서영,93.7,2682000000,102.0021,N
20201103353 - 01,20201103,여주통합정수장 증설사업 건설사업관리용역,경기도 여주시 수도사업소,SOQ,3413200000,3425973950,100.3742514,도화+이산,93.4,2694400000,102.2215,N
20201103353 - 01,20201103,여주통합정수장 증설사업 건설사업관리용역,경기도 여주시 수도사업소,SOQ,3413200000,3425973950,100.3742514,제일+경호+유신,93.18,2701300000,102.2979,N
20201103353 - 01,20201103,여주통합정수장 증설사업 건설사업관리용역,경기도 여주시 수도사업소,SOQ,3413200000,3425973950,100.3742514,삼안+한맥,92.35,3080000000,115.8456,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,도화+라임,98.79,493330000,100.2281,Y
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,서영+엔탑,97.79,498230000,100.8007,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,신성+천일+소운,97.63,492580000,99.5981,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,동성+한맥+DS,97.61,492400000,99.5499,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,동명+아라+신일환경,97.59,497500000,100.5689,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,유신+천마+레오,97.51,492478000,99.53,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,건화+우신,97.29,501600000,101.277,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,동아+홍익+퍼스트,97.09,502000000,101.2733,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,이산+평화+동진,96.69,491788000,99.0481,N
부산지방항공청 공고 제2020 - 18호,20201103,무안국제공항 활주로 연장 환경영향평가 용역 ,부산지방항공청,PQ,590000000,590800925,100.13575,KG+수성+보드플랜,96.34,493290000,99.2091,N
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,신성+유신+레오,99.18,1830000000,100.4723,N
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,평화+한맥+한국환경,99.14,1820800000,99.93,N
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,이산+수성+동명,99.07,1840890000,100.9699,N
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,동성+서영+동일+우신,98.72,1847830000,101.0499,N
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,도화+동아+신일환경,98.68,1816500000,99.2998,Y
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,홍익+엔탑,98.42,2034450000,110.9673,N
2004651 - 00,20201103,충북20산업단지2 환경영향평가용역,한국토지주택공사,PQ,2260500000,2235534000,98.89555408,삼안+건화+다산+디에스,98.37,1816760000,99.0447,N
2004645 - 00,20201103,세종20산업단지1 환경영향평가용역,한국토지주택공사,PQ,2425720000,2426115000,100.0162838,동명+유신+동진,99.02,1971000000,100.7055,Y
2004645 - 00,20201103,세종20산업단지1 환경영향평가용역,한국토지주택공사,PQ,2425720000,2426115000,100.0162838,선진+도화+신일,99.01,1956330000,99.9559,N
2004645 - 00,20201103,세종20산업단지1 환경영향평가용역,한국토지주택공사,PQ,2425720000,2426115000,100.0162838,동일+다원,98.74,1954800000,99.6431,N
2004645 - 00,20201103,세종20산업단지1 환경영향평가용역,한국토지주택공사,PQ,2425720000,2426115000,100.0162838,평화+서영+이산+한국환경,98.49,1984000000,100.907,N
2004645 - 00,20201103,세종20산업단지1 환경영향평가용역,한국토지주택공사,PQ,2425720000,2426115000,100.0162838,동성+건일+홍익+덕영,98.23,1998122000,101.3876,N
2004645 - 00,20201103,세종20산업단지1 환경영향평가용역,한국토지주택공사,PQ,2425720000,2426115000,100.0162838,경동+한맥,97.33,2283000000,114.9654,N
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,삼안,99.4,968000000,100.3401,N
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,한종+범한,99.34,964000000,99.8745,Y
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,동명+경동,99.3,976000000,101.092,N
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,대콘+HEC+서영,99.28,961845000,99.6005,N
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,건화+정(지오메카),99.13,959600000,99.2542,N
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,도화+이산,99.03,981100000,101.3876,N
20201101375 - 00,20201103,광주시 송배수시설(2차) 확충사업 기본 및 실시설계용역,경기도 광주시 상하수도사업소,PQ,1230744000,1227861025,99.76575348,유신+선진+평화,98.52,958882000,98.6899,N
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,건화+경화,100,559500000,100.6006,N
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,도화+용마,100,556720000,100.1008,N
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,건양+신성,100,554824000,99.7599,N
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,한종+삼경,99.98,553400000,99.4922,Y
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,동성+오이디,99.95,557844000,100.2794,N
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,경원+세일,99.9,553777000,99.5367,N
20201033078 - 00,20201103,오산시 노후하수관로 정비사업 건설사업관리용역,경기도 오산시 환경사업소,PQ,650517000,640790175,98.50475468,신명+다음,99.89,554630000,99.69,N
