PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,동명+도화+서광+일신,99.23,1541000000,100.4185,N
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,KG+이산+동남+고려,97.94,1564874000,100.92,Y
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,건화+정+정원,97.69,1542000000,99.2446,N
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,삼안+화신+대성,97.65,1574980000,101.329,N
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,경동+경원+성우,97.09,1538660000,98.5461,N
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,한종+미래+동서,96.26,1610000000,102.4354,N
20200301841 - 00,20200302,정선군 하수도정비 기본계획 변경 수립 용역,강원도 정선군 상하수도사업소,PQ,1955000000,1970522725,100.7940013,제일+삼주+삼경,93.07,1652000000,102.5066,N
20200301832 - 00,20200302,2040년 안양도시기본계획 및 도시관리계획(재정비) 수립 용역,경기도 안양시,PQ,949861000,954249425,100.4620071,도화+건화,98.92,812850000,99.8142,N
20200301832 - 00,20200302,2040년 안양도시기본계획 및 도시관리계획(재정비) 수립 용역,경기도 안양시,PQ,949861000,954249425,100.4620071,KG+보람,97.68,812284000,99.42,N
20200301832 - 00,20200302,2040년 안양도시기본계획 및 도시관리계획(재정비) 수립 용역,경기도 안양시,PQ,949861000,954249425,100.4620071,동명+서영,97.48,816580000,99.8993,N
20200301832 - 00,20200302,2040년 안양도시기본계획 및 도시관리계획(재정비) 수립 용역,경기도 안양시,PQ,949861000,954249425,100.4620071,경호+강호,96,845000000,102.9932,Y
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,대영+해광,99,391300000,100.051,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,건화+한기(미래해양+씨와이이앤지),98.3,391371000,100.0001,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,유신+원우,98.3,388827000,99.35,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,세일+신명,98.29,391683000,100.0798,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,한항+평화,98.27,394691000,100.8484,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,혜인+하이콘,98.24,395090000,100.9503,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,세광+동아,98.23,389650000,99.5489,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,한종+신오,97.5,394150000,100.6291,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,도화+대현,97.21,400600000,102.2523,N
20200303218 - 00,20200303,지방어항(손죽항) 시설공사 실시설계용역,전라남도 여수시,PQ,450395000,444806775,98.75926132,삼안+우영,96.8,388410000,99.0952,Y
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,한종+신오,96.7,435250000,100.0172,N
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,도화+동아,96.68,434100000,99.753,N
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,KG+한기,96.13,437900000,100.58,N
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,유신+우빈,95.98,434908000,99.8698,N
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,동명+신명,94.93,431900000,99.0767,Y
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,건화+산이,93.21,444900000,101.8952,N
20200303185 - 00,20200303,2030년 여수시 공원녹지기본계획수립 용역,전라남도 여수시,PQ,500000000,495297500,99.0595,화신+우영,89.55,432549000,98.716,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,평화+중천,98.12,492850000,99.9997,Y
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,수성+삼경+CNS,97.85,493590000,100.08,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,건화+경원+레오,97.75,492300000,99.7952,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,이산+한국환경,97.61,491790000,99.657,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,동아+일신+퍼스트,97.58,495500000,100.3972,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,동부+동해+대현,97.51,496496000,100.5873,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,선진+자연과사람,97.45,490990000,99.4487,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,도화+서광+신일,97.34,490270000,99.2798,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,KG+진화,97.25,497300000,100.68,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,삼안+우신+홍익,97.23,497640000,100.7488,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,경동+선진환경,97.17,487700000,98.7135,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,신성+그린,97.15,489980000,99.175,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,동일+정원,97.13,500000000,101.1913,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,화신+서영+엔탑,97.04,488848000,98.9114,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,동명+동서+양지,96.94,502750000,101.7007,N
20200301647 - 01,20200303,"홍천군 소하천정비종합계획 재수립(서면, 북방면, 내면) 전략  환경영향평가 용역",강원도 홍천군,PQ,573650000,573360350,99.94950754,동성+강원길,95.83,510590000,102.9998,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,평화+중천,98.12,421280000,100.248,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,건화+경원+레오,97.67,420380000,99.9878,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,도화+서광+신일,97.66,422625000,100.5218,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,삼안+우신+홍익,97.63,420200000,99.9335,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,이산+한국,97.37,422260000,100.4003,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,서영+화신+엔탑,97.36,420997000,100.1,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,동명+동서+다원,97.33,416800000,99.1021,Y
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,경동+선진,97.18,423700000,100.7311,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,한종+세현,97.02,418550000,99.4839,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,선진+자연과사람,96.94,423970000,100.7606,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,동아+일신+퍼스트,96.77,423700000,100.6848,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,대콘+수성+삼경,96.65,417700000,99.2476,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,동부+동해,96.57,423445000,100.6011,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,KG+진화+휴먼,96.42,423826000,100.6801,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,신성+그린,96.4,424720000,100.8924,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,다산+국일,96.26,415888000,98.783,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,한맥+신일,95.91,426210400,101.2,N
20200301536 - 01,20200303,"홍천군 소하천정비종합계획 재수립(동면, 남면) 전략 환경영향평가 용역",강원도 홍천군,PQ,483560000,478423450,98.93776367,동일+정,95.25,430700000,102.1956,N
익산지방국토관리청 공고 제2020 - 48호,20200302,국도 27호선 임실 운종교차로 개선공사 실시설계용역(국도 27호선),익산지방국토관리청,PQ,495000000,497018375,100.4077525,신성,98.5,415000000,100.3752,N
익산지방국토관리청 공고 제2020 - 48호,20200302,국도 27호선 임실 운종교차로 개선공사 실시설계용역(국도 27호선),익산지방국토관리청,PQ,495000000,497018375,100.4077525,동부,98.46,414942000,100.3492,N
익산지방국토관리청 공고 제2020 - 48호,20200302,국도 27호선 임실 운종교차로 개선공사 실시설계용역(국도 27호선),익산지방국토관리청,PQ,495000000,497018375,100.4077525,건화(청우기술+테크피아),98.3,416760000,100.7165,N
익산지방국토관리청 공고 제2020 - 48호,20200302,국도 27호선 임실 운종교차로 개선공사 실시설계용역(국도 27호선),익산지방국토관리청,PQ,495000000,497018375,100.4077525,극동,98.3,416235000,100.5896,N
익산지방국토관리청 공고 제2020 - 48호,20200302,국도 27호선 임실 운종교차로 개선공사 실시설계용역(국도 27호선),익산지방국토관리청,PQ,495000000,497018375,100.4077525,한종,98.3,413000000,99.8078,N
