PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,건화+국성,100,2612690000,100.8481,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,동명+더한,100,2580300000,99.5979,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,수성+성원,100,2595690000,100.1919,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,신명+현성,99.9,2575000000,99.2981,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,삼안+인우+태조,99.81,2579500000,99.39,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,도화+세화,99.8,2617300000,100.8465,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,이산+JCN,99.8,2570490000,99.0428,Y
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,서영+태평,99.74,2641200000,101.7117,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,천일+대성,99.72,2571000000,98.9948,N
20200800391 - 00,20200803,중앙(8분구)처리구역 하수관로정비사업 통합건설사업관리용역,전라북도 전주시,PQ,3549171000,3493076400,98.41950134,KG+성광,99.64,2578960000,99.2199,N
