PQ공고 NO.,공고일자,사업명,발주처,입찰구분,기초금액,예정금액,예가,업체명,PQ점수,투찰금액,추정예가,낙찰여부
20200901572 - 00,20200902,대정하수처리장 차집관로 정비사업 등 통합건설사업관리용역,제주특별자치도 상하수도본부,PQ,2093000000,2099116850,100.2922527,신명+도암,99.42,1656656000,100.9917,N
20200901572 - 00,20200902,대정하수처리장 차집관로 정비사업 등 통합건설사업관리용역,제주특별자치도 상하수도본부,PQ,2093000000,2099116850,100.2922527,수성+부림,99.41,1623160000,98.9497,N
20200901572 - 00,20200902,대정하수처리장 차집관로 정비사업 등 통합건설사업관리용역,제주특별자치도 상하수도본부,PQ,2093000000,2099116850,100.2922527,건화+한라(웅진),99.4,1619600000,98.7201,N
20200901572 - 00,20200902,대정하수처리장 차집관로 정비사업 등 통합건설사업관리용역,제주특별자치도 상하수도본부,PQ,2093000000,2099116850,100.2922527,제일+리헌+천일+하나,99.39,1665900000,101.5293,N
20200901572 - 00,20200902,대정하수처리장 차집관로 정비사업 등 통합건설사업관리용역,제주특별자치도 상하수도본부,PQ,2093000000,2099116850,100.2922527,도화+제원,99.37,2030000000,123.7038,N
20200901572 - 00,20200902,대정하수처리장 차집관로 정비사업 등 통합건설사업관리용역,제주특별자치도 상하수도본부,PQ,2093000000,2099116850,100.2922527,한종+원,99.16,1623800000,98.7871,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,한맥+우신,99.88,2492380000,100.7028,Y
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,경호+유신+신일,98.37,2493950000,99.5297,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,도화+화신+서광+엔탑,98.2,2499200000,99.6006,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,KG+동일+동서+정원,98.2,2541340000,101.28,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,삼안+경동+선진환경+자연과사람,97.96,2479840000,98.6421,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,한종+한국환경+평화+홍익,97.92,2547600000,101.2991,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,건화+경원+레오,97.77,2541780000,100.9532,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,천일+이산+중천,97.69,2542000000,100.8984,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,동명+동해+건일+효산,97.53,2544500000,100.8581,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,동부+동성+미래+세현,97.3,2581634000,102.1503,N
20200826845 - 00,20200902,강릉시 폐기물처리시설(소각시설) 설치사업 사후환경영향조사 용역,강원도 강릉시,PQ,3170010000,3129869800,98.73375163,예평+서영+일신+백두,96.79,2600870000,102.4872,N
20200903279 - 00,20200903,충주시 충주천 배수분구 도시침수 예방사업 기본 및 실시설계,한국환경공단,SOQ,2324377000,2320158325,99.81850298,도화+건양+동해,98.63,1829450000,99.7871,N
20200903279 - 00,20200903,충주시 충주천 배수분구 도시침수 예방사업 기본 및 실시설계,한국환경공단,SOQ,2324377000,2320158325,99.81850298,KG+홍익+동명+건화,98.59,1852020000,100.9798,Y
20200903279 - 00,20200903,충주시 충주천 배수분구 도시침수 예방사업 기본 및 실시설계,한국환경공단,SOQ,2324377000,2320158325,99.81850298,한종+영진,98.33,1852500000,100.8016,N
20200903279 - 00,20200903,충주시 충주천 배수분구 도시침수 예방사업 기본 및 실시설계,한국환경공단,SOQ,2324377000,2320158325,99.81850298,삼안+청우+하이콘,97.42,2186800000,118.1108,N
20200903279 - 00,20200903,충주시 충주천 배수분구 도시침수 예방사업 기본 및 실시설계,한국환경공단,SOQ,2324377000,2320158325,99.81850298,이산+동림+유신+선진,97.23,1827700000,98.567,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,유신,100,538546000,100.305,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,건화+화신(태경),99.2,535800000,99.7935,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,한종+정,98.93,539200000,100.4268,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,서영,98.9,535300000,99.7004,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,경호,98.6,537740000,100.1548,Y
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,선진,97.8,534490000,99.3752,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,도화,95.45,549700000,101.5039,N
20200903-02-04-0,20200903,탄광문화공원 3단계 조성사업 설계 용역 ,(주)강원랜드,PQ,628000000,628577016,100.0918815,동일,93.4,555600000,101.9901,N
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,건화+홍익+한종,99.42,852384000,100.5063,Y
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,삼안+건양+하이콘,98.81,847227000,99.4036,N
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,도화+영진+이산,98.65,865100000,101.3462,N
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,KG+지명+경동+동해,98.02,855830000,99.7795,N
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,제일+대원,97.29,882400000,102.2709,N
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,동명+청우종합,96.69,887900000,102.4202,N
20200903686 - 00,20200903,제천시 장락동 및 고암동 도시침수예방사업 기본 및 실시설계,한국환경공단,PQ,1082093000,1078911700,99.70600494,화신+동림,95.38,896896000,102.3844,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,유신+레오,99.51,738913000,100.27,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,동일+중앙,99.26,742600000,100.6998,Y
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,신성+홍익+중천,99.24,735880000,99.7885,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,동명+예평+동진,99.21,736900000,99.9152,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,삼안+디에스+다산,99.21,735130000,99.6752,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,평화+경동+엔탑,99.2,734900000,99.644,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,선진+동성+한국환경,99.19,734440000,99.57,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,도화+신일,99.15,744100000,100.8679,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,수성+보드플랜,99.02,744667000,100.9094,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,KG+한맥+CNS,99.02,731905000,99.1801,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,이산+대현+휴먼,99.01,732790000,99.3,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,서영+세일+퍼스트,98.98,746200000,101.1054,N
2003333 - 00,20200903,칠곡북삼 도시개발사업 사후환경영향조사(공사시) 용역,한국토지주택공사,PQ,860640000,864863000,100.4906814,건화+우신,98.9,732300000,99.1989,N
20200904951 - 00,20200904,태화 및 우정 자연재해위험개선지구 정비사업 감독권한대행 등 건설사업관리용역,울산광역시 중구,PQ,1798800000,1790143325,99.51875278,한종+청목,99.81,1408150000,100.2019,N
20200904951 - 00,20200904,태화 및 우정 자연재해위험개선지구 정비사업 감독권한대행 등 건설사업관리용역,울산광역시 중구,PQ,1798800000,1790143325,99.51875278,건화+CM+부광(정인전력),99.76,1404177000,99.8808,N
